id	CancerType	AP1
TCGA-2G-AAFM-01A	TGCT	2.455929572
TCGA-2G-AAF4-01A	TGCT	3.192725965
TCGA-2G-AAGG-01A	TGCT	1.979206383
TCGA-SO-A8JP-01A	TGCT	3.102518945
TCGA-2G-AAL5-01A	TGCT	1.638295928
TCGA-2G-AAG8-01A	TGCT	2.580966062
TCGA-2G-AAKO-01A	TGCT	2.919151436
TCGA-2G-AALW-01A	TGCT	2.253769938
TCGA-2G-AAHL-01A	TGCT	2.734617024
TCGA-2G-AAG6-01A	TGCT	1.576002623
TCGA-2G-AAFY-01A	TGCT	2.593695966
TCGA-YU-A90Q-01A	TGCT	3.661735466
TCGA-2G-AAEX-01A	TGCT	2.254530684
TCGA-WZ-A8D5-01A	TGCT	2.704946159
TCGA-VF-A8AD-01A	TGCT	2.822871591
TCGA-YU-AA61-01A	TGCT	2.117297005
TCGA-2G-AALP-01A	TGCT	2.810975091
TCGA-2G-AAFZ-01A	TGCT	2.242982357
TCGA-WZ-A7V3-01A	TGCT	3.008791071
TCGA-2G-AAGY-01A	TGCT	2.454058427
TCGA-2G-AAHG-01A	TGCT	3.251380335
TCGA-2G-AAGW-01A	TGCT	2.942155342
TCGA-2G-AAEW-01A	TGCT	3.936907993
TCGA-2G-AAGP-01A	TGCT	2.139426597
TCGA-2G-AAHP-01A	TGCT	2.226499935
TCGA-2G-AAGS-01A	TGCT	2.711779527
TCGA-2G-AALX-01A	TGCT	1.993400888
TCGA-2G-AALS-01A	TGCT	2.18949949
TCGA-S6-A8JY-01A	TGCT	3.496042018
TCGA-2G-AAGI-01A	TGCT	3.114669695
TCGA-SN-A84X-01A	TGCT	2.456701825
TCGA-ZM-AA0F-01A	TGCT	2.1610526
TCGA-2G-AAHP-05A	TGCT	3.422641309
TCGA-2G-AAGY-05A	TGCT	3.794343018
TCGA-2G-AAFJ-01A	TGCT	1.570860076
TCGA-W4-A7U2-01A	TGCT	3.198834423
TCGA-2G-AAKM-01A	TGCT	2.946987938
TCGA-WZ-A7V5-01A	TGCT	3.373950654
TCGA-XE-A9SE-01A	TGCT	1.881293638
TCGA-SB-A6J6-01A	TGCT	2.328140548
TCGA-2G-AAF8-01A	TGCT	3.672166836
TCGA-SB-A76C-01A	TGCT	3.139106594
TCGA-2G-AALZ-01A	TGCT	1.413177207
TCGA-XE-A8H4-01A	TGCT	2.926753785
TCGA-2G-AAKL-01A	TGCT	3.413559235
TCGA-S6-A8JX-01A	TGCT	1.733227976
TCGA-2G-AAKD-01A	TGCT	2.518700721
TCGA-XE-AANV-01A	TGCT	2.847804495
TCGA-2G-AAGC-01A	TGCT	3.423834357
TCGA-XE-AAOB-01A	TGCT	1.714099454
TCGA-XY-A8S3-01B	TGCT	2.643651847
TCGA-YU-AA4L-01A	TGCT	2.126425964
TCGA-2G-AALQ-01A	TGCT	1.31650376
TCGA-2G-AAFI-01A	TGCT	3.30384391
TCGA-2G-AAG0-01A	TGCT	3.248393422
TCGA-VF-A8A9-01A	TGCT	2.646128843
TCGA-SN-A84Y-01A	TGCT	3.323285385
TCGA-2G-AAHC-01A	TGCT	2.400768432
TCGA-ZM-AA05-01A	TGCT	1.269244827
TCGA-2G-AAGM-01A	TGCT	2.273725955
TCGA-2G-AAGO-01A	TGCT	3.572735937
TCGA-2G-AALO-01A	TGCT	1.539162621
TCGA-2G-AAG3-01A	TGCT	3.08987753
TCGA-2G-AAKO-05A	TGCT	3.375150824
TCGA-2G-AAGX-01A	TGCT	2.167699855
TCGA-2G-AAGA-01A	TGCT	2.3682579
TCGA-2G-AAGN-01A	TGCT	3.300906502
TCGA-2G-AAGI-05A	TGCT	3.338713516
TCGA-2G-AALG-01A	TGCT	1.565945491
TCGA-2G-AAG5-01A	TGCT	1.440405012
TCGA-XE-AAOJ-01A	TGCT	1.763433936
TCGA-4K-AA1I-01A	TGCT	2.865942018
TCGA-2G-AAH8-01A	TGCT	3.302088574
TCGA-2G-AALT-01A	TGCT	1.22270535
TCGA-2G-AALF-01A	TGCT	1.654909503
TCGA-XE-AANI-01A	TGCT	1.754702062
TCGA-ZM-AA0B-01A	TGCT	2.45164561
TCGA-2G-AAFG-01A	TGCT	3.53814006
TCGA-XE-AAOF-01A	TGCT	2.879758127
TCGA-XY-A9T9-01A	TGCT	3.021257972
TCGA-W4-A7U3-01A	TGCT	2.163372859
TCGA-4K-AA1H-01A	TGCT	2.433110344
TCGA-2G-AAG9-01A	TGCT	2.646652515
TCGA-XY-A8S2-01A	TGCT	2.834895597
TCGA-2G-AAM3-01A	TGCT	0.855838517
TCGA-YU-A912-01A	TGCT	3.072804872
TCGA-YU-A94I-01A	TGCT	2.837943446
TCGA-XE-AAO3-01A	TGCT	3.688292247
TCGA-4K-AAAL-01A	TGCT	2.413608724
TCGA-XE-AAO4-01A	TGCT	3.044563052
TCGA-VF-A8AA-01A	TGCT	2.399757315
TCGA-S6-A8JW-01A	TGCT	3.427967757
TCGA-SN-A6IS-01A	TGCT	2.699383916
TCGA-2G-AAFE-01A	TGCT	2.954235143
TCGA-XY-A89B-01A	TGCT	3.017015569
TCGA-2G-AAGT-01A	TGCT	1.649691666
TCGA-ZM-AA0H-01A	TGCT	1.536640981
TCGA-2G-AAH3-01A	TGCT	3.71928559
TCGA-YU-A94D-01A	TGCT	1.903189782
TCGA-2G-AALY-01A	TGCT	2.335539364
TCGA-SN-A84W-01A	TGCT	2.561889724
TCGA-YU-A90S-01A	TGCT	2.085514489
TCGA-2G-AAH2-01A	TGCT	2.503752631
TCGA-YU-A90W-01A	TGCT	2.537929956
TCGA-WZ-A7V4-01A	TGCT	3.288659127
TCGA-ZM-AA0D-01A	TGCT	2.10180153
TCGA-2G-AAFG-05A	TGCT	3.153711222
TCGA-2G-AAF1-01A	TGCT	3.660682644
TCGA-XE-A8H5-01A	TGCT	2.59229397
TCGA-2X-A9D6-01A	TGCT	3.410328307
TCGA-2G-AAGV-01A	TGCT	0.839488927
TCGA-ZM-AA0E-01A	TGCT	1.77821372
TCGA-2X-A9D5-01A	TGCT	3.355981263
TCGA-2G-AAFO-01A	TGCT	1.939648737
TCGA-2G-AAHT-01A	TGCT	3.721478498
TCGA-2G-AALR-01A	TGCT	1.234028032
TCGA-X3-A8G4-01A	TGCT	2.187646691
TCGA-2G-AAGZ-01A	TGCT	2.850976077
TCGA-2G-AAGK-01A	TGCT	2.957982277
TCGA-2G-AALN-01A	TGCT	1.100608194
TCGA-XE-AAO6-01A	TGCT	2.467910967
TCGA-YU-A90P-01A	TGCT	3.330172567
TCGA-2G-AAFN-01A	TGCT	2.681313431
TCGA-VF-A8AC-01A	TGCT	3.165785903
TCGA-4K-AA1G-01A	TGCT	3.883735504
TCGA-W4-A7U4-01A	TGCT	3.539907834
TCGA-XE-AAOD-01A	TGCT	2.718558795
TCGA-VF-A8AB-01A	TGCT	2.70456862
TCGA-2G-AAHA-01A	TGCT	3.225252059
TCGA-VF-A8AE-01A	TGCT	1.580958573
TCGA-XE-AANR-01A	TGCT	2.965002779
TCGA-XE-AAOL-01A	TGCT	1.679092682
TCGA-2G-AAKG-01A	TGCT	2.283243438
TCGA-2G-AAHN-01A	TGCT	3.048960241
TCGA-2G-AAL7-01A	TGCT	2.75025854
TCGA-ZM-AA06-01A	TGCT	1.718836043
TCGA-2G-AAKH-01A	TGCT	3.349375318
TCGA-2G-AAFH-01A	TGCT	2.782001929
TCGA-VF-A8A8-01A	TGCT	2.055972697
TCGA-2G-AAGJ-01A	TGCT	3.629589132
TCGA-2G-AAH4-01A	TGCT	1.467852954
TCGA-2G-AAFV-01A	TGCT	2.153360729
TCGA-YU-A90Y-01A	TGCT	3.161575676
TCGA-J8-A3YE-01A	THCA	1.369541516
TCGA-BJ-A28W-01A	THCA	0.978223609
TCGA-EL-A4K9-01A	THCA	0.721949774
TCGA-EM-A1YB-01A	THCA	0.749856581
TCGA-DJ-A4V0-01A	THCA	0.822735202
TCGA-EL-A3T2-01A	THCA	1.937534739
TCGA-EM-A4FU-01A	THCA	1.54633358
TCGA-FK-A3S3-01A	THCA	1.230119818
TCGA-BJ-A3PU-01A	THCA	0.838699534
TCGA-FE-A23A-01A	THCA	0.885968769
TCGA-FY-A3ON-01A	THCA	0.995563057
TCGA-E8-A44K-01A	THCA	1.018187886
TCGA-FE-A3PD-01A	THCA	1.39868369
TCGA-FY-A4B3-01A	THCA	0.475550615
TCGA-BJ-A28T-01A	THCA	1.102948384
TCGA-EL-A3ZP-01A	THCA	0.569402893
TCGA-DJ-A1QE-01A	THCA	1.269865079
TCGA-EL-A3CS-01A	THCA	0.900742142
TCGA-KS-A4I9-01A	THCA	0.691027944
TCGA-EM-A3AI-01A	THCA	1.140607227
TCGA-DJ-A3UK-01A	THCA	0.706188634
TCGA-EL-A3GO-01A	THCA	1.136704204
TCGA-E3-A3E2-01A	THCA	1.134904848
TCGA-BJ-A192-01A	THCA	0.608365694
TCGA-EL-A3T6-01A	THCA	1.084450447
TCGA-IM-A41Y-01A	THCA	1.334744461
TCGA-EL-A3T7-01A	THCA	0.658290256
TCGA-EL-A3ZS-01A	THCA	1.060378631
TCGA-J8-A3YG-01A	THCA	1.29975376
TCGA-BJ-A2N8-01A	THCA	0.764506136
TCGA-DJ-A2Q9-01A	THCA	1.198783391
TCGA-EL-A3CV-01A	THCA	1.099157604
TCGA-DJ-A3UW-01A	THCA	0.926225429
TCGA-DJ-A1QL-01A	THCA	1.227994911
TCGA-EL-A3D0-01A	THCA	0.475800847
TCGA-EM-A22P-01A	THCA	0.727833973
TCGA-FE-A3PB-01A	THCA	0.66603517
TCGA-E8-A418-01A	THCA	1.311433247
TCGA-L6-A4EQ-01A	THCA	0.544998755
TCGA-E3-A3DZ-01A	THCA	1.448835198
TCGA-ET-A40T-01A	THCA	0.894716513
TCGA-EL-A3H2-01A	THCA	0.534669138
TCGA-DJ-A3UV-01A	THCA	1.113360613
TCGA-EL-A3CY-01A	THCA	1.132854414
TCGA-ET-A39P-01A	THCA	1.390453561
TCGA-DJ-A4UW-01A	THCA	0.810375643
TCGA-EM-A22I-01A	THCA	0.909801085
TCGA-FE-A233-01A	THCA	1.240175513
TCGA-EL-A4K6-01A	THCA	2.804837653
TCGA-DJ-A2PS-01A	THCA	0.931311494
TCGA-DJ-A4UL-01A	THCA	0.419926905
TCGA-EM-A3SX-01A	THCA	0.692693281
TCGA-DJ-A13M-01A	THCA	0.73229813
TCGA-J8-A3O1-01A	THCA	1.278286655
TCGA-EL-A3D5-01A	THCA	0.79480043
TCGA-BJ-A290-01A	THCA	0.775891735
TCGA-BJ-A0ZF-01A	THCA	0.635865681
TCGA-FY-A3R7-01A	THCA	1.132666243
TCGA-KS-A4I1-01A	THCA	0.459574622
TCGA-ET-A39M-01A	THCA	0.448697858
TCGA-BJ-A190-01A	THCA	1.549419514
TCGA-E8-A413-01A	THCA	0.871795615
TCGA-CE-A481-01A	THCA	1.864310973
TCGA-DE-A4MD-06A	THCA	0.980643224
TCGA-DJ-A4UR-01A	THCA	0.807478558
TCGA-EM-A22M-01A	THCA	0.695843005
TCGA-DJ-A3V8-01A	THCA	0.949483672
TCGA-EM-A1CU-01A	THCA	0.91124425
TCGA-DJ-A3V2-01A	THCA	0.681559888
TCGA-FE-A230-01A	THCA	1.115634352
TCGA-DJ-A3VE-01A	THCA	0.828386954
TCGA-ET-A3BV-01A	THCA	0.766969786
TCGA-DE-A0Y3-01B	THCA	0.989120826
TCGA-EL-A3CX-01A	THCA	0.841127984
TCGA-IM-A3U2-01A	THCA	0.602812832
TCGA-EM-A4FR-01A	THCA	0.462205595
TCGA-EM-A1YA-01A	THCA	1.010063207
TCGA-DJ-A2Q0-01A	THCA	1.10009068
TCGA-DJ-A2Q2-01A	THCA	2.044012215
TCGA-DJ-A3VF-01A	THCA	1.009166018
TCGA-BJ-A2NA-01A	THCA	1.155662887
TCGA-EL-A3CZ-01A	THCA	0.930113445
TCGA-EL-A3CW-01A	THCA	1.313618082
TCGA-BJ-A0ZH-01A	THCA	0.971028143
TCGA-EM-A22Q-01A	THCA	0.40143028
TCGA-BJ-A2N9-01A	THCA	0.739072569
TCGA-DE-A0Y2-01A	THCA	1.153570441
TCGA-DJ-A3V9-01A	THCA	1.29682615
TCGA-BJ-A18Z-01A	THCA	0.688486333
TCGA-EM-A2OV-01A	THCA	0.735208579
TCGA-EM-A3O8-01A	THCA	1.028562959
TCGA-E8-A432-01A	THCA	1.815802627
TCGA-E8-A436-01A	THCA	0.893182139
TCGA-BJ-A45D-01A	THCA	0.458570719
TCGA-EM-A2P1-01A	THCA	1.332247462
TCGA-EL-A3H4-01A	THCA	1.611558285
TCGA-EL-A3T1-01A	THCA	1.340351065
TCGA-KS-A41J-01A	THCA	0.572742392
TCGA-E8-A419-01A	THCA	0.989885958
TCGA-FY-A3NM-01A	THCA	0.399195877
TCGA-FY-A4B0-01A	THCA	0.658434061
TCGA-DE-A2OL-01A	THCA	1.314355927
TCGA-DJ-A13T-01A	THCA	0.777716364
TCGA-E8-A434-01A	THCA	1.258938868
TCGA-DE-A0XZ-01A	THCA	0.718502552
TCGA-FY-A3RA-01A	THCA	0.716446412
TCGA-DE-A4MC-01A	THCA	0.935404447
TCGA-DO-A2HM-01B	THCA	1.083600367
TCGA-E8-A433-01A	THCA	0.530631897
TCGA-ET-A25R-01A	THCA	0.821987522
TCGA-BJ-A3PR-01A	THCA	1.458073582
TCGA-FY-A40N-01A	THCA	0.928486481
TCGA-EL-A3CT-01A	THCA	0.811848506
TCGA-J8-A4HW-01A	THCA	0.95356107
TCGA-BJ-A0ZB-01A	THCA	0.933081343
TCGA-ET-A39N-01A	THCA	0.824644787
TCGA-DJ-A3US-01A	THCA	1.068184553
TCGA-IM-A4EB-01A	THCA	0.801518964
TCGA-EL-A3GS-01A	THCA	1.653262212
TCGA-DJ-A3V5-01A	THCA	0.955839331
TCGA-CE-A3ME-01A	THCA	1.307931576
TCGA-DE-A69J-01A	THCA	1.198938549
TCGA-L6-A4ET-01A	THCA	0.55549035
TCGA-J8-A3YH-01A	THCA	0.918266888
TCGA-EM-A2CP-01A	THCA	1.054561054
TCGA-EL-A3ZH-01A	THCA	2.008518693
TCGA-EL-A3GY-01A	THCA	0.870520458
TCGA-DJ-A2Q4-01A	THCA	0.956764221
TCGA-EM-A2CS-06A	THCA	0.983636705
TCGA-ET-A39S-01A	THCA	0.662162073
TCGA-EM-A4FF-01A	THCA	1.148752436
TCGA-EL-A3GZ-01A	THCA	0.820757434
TCGA-DJ-A13U-01A	THCA	0.986663812
TCGA-FK-A3SE-01A	THCA	0.832562055
TCGA-J8-A4HW-06A	THCA	1.048843714
TCGA-BJ-A28V-01A	THCA	1.037527771
TCGA-DJ-A3VL-01A	THCA	1.608930603
TCGA-DJ-A3V4-01A	THCA	0.958779696
TCGA-EM-A4FK-01A	THCA	1.701311812
TCGA-EL-A3CP-01A	THCA	0.575286451
TCGA-ET-A3BX-01A	THCA	1.223968205
TCGA-E8-A2EA-01A	THCA	0.848131657
TCGA-J8-A3O2-06A	THCA	0.777483789
TCGA-E8-A416-01A	THCA	0.836191963
TCGA-EL-A3GU-01A	THCA	0.860466134
TCGA-EM-A1YE-01A	THCA	1.280105205
TCGA-ET-A3DV-01A	THCA	2.232143078
TCGA-DJ-A2PP-01A	THCA	1.638819631
TCGA-EM-A2OY-01A	THCA	0.980826077
TCGA-EM-A3AN-01A	THCA	0.541121714
TCGA-BJ-A28R-01A	THCA	0.736711642
TCGA-BJ-A2N7-01A	THCA	1.880231202
TCGA-EL-A4K1-01A	THCA	0.51095943
TCGA-BJ-A3F0-01A	THCA	0.623051556
TCGA-BJ-A18Y-01A	THCA	1.125782912
TCGA-KS-A4IC-01A	THCA	0.762171275
TCGA-ET-A3BW-01A	THCA	0.788254995
TCGA-FE-A22Z-01A	THCA	0.829471593
TCGA-EL-A3ZO-01A	THCA	0.586317333
TCGA-DJ-A13O-01A	THCA	0.941011828
TCGA-EM-A3SU-06A	THCA	0.932541694
TCGA-EM-A4FH-01A	THCA	0.608856726
TCGA-IM-A3ED-01A	THCA	0.759897569
TCGA-EM-A3AQ-01A	THCA	0.602419565
TCGA-DJ-A3UU-01A	THCA	0.809568981
TCGA-H2-A3RH-01A	THCA	1.097525086
TCGA-DJ-A1QN-01A	THCA	0.851656306
TCGA-ET-A39K-01A	THCA	0.410474052
TCGA-ET-A3DU-01A	THCA	0.880617285
TCGA-EM-A1YC-01A	THCA	2.20826818
TCGA-BJ-A45I-01A	THCA	1.14080879
TCGA-EL-A3TB-01A	THCA	0.918790176
TCGA-ET-A25P-01A	THCA	2.060222067
TCGA-E8-A438-01A	THCA	1.532989416
TCGA-EL-A4K7-01A	THCA	0.548535016
TCGA-FY-A4B4-01A	THCA	0.792089598
TCGA-MK-A84Z-01A	THCA	1.312132797
TCGA-ET-A39J-01A	THCA	0.940806703
TCGA-EM-A22J-01A	THCA	1.088365807
TCGA-ET-A3BU-01A	THCA	0.866318717
TCGA-EM-A3OA-01A	THCA	1.364502038
TCGA-EL-A3GR-01A	THCA	0.892003046
TCGA-EL-A4JW-01A	THCA	1.248201549
TCGA-EL-A4KH-01A	THCA	0.395297386
TCGA-ET-A3BQ-01B	THCA	0.671694913
TCGA-EL-A3CU-01A	THCA	0.947043785
TCGA-EM-A2CO-01A	THCA	0.80437701
TCGA-J8-A3O2-01A	THCA	1.888654102
TCGA-EM-A1CV-01A	THCA	0.749974313
TCGA-FY-A3NN-01A	THCA	1.162399667
TCGA-EL-A4KD-01A	THCA	0.916380313
TCGA-EL-A3GX-01A	THCA	1.443068185
TCGA-KS-A41F-01A	THCA	0.948601524
TCGA-BJ-A0Z5-01A	THCA	1.221088177
TCGA-ET-A25L-01A	THCA	0.669166935
TCGA-EM-A3FQ-06A	THCA	0.949635876
TCGA-DJ-A1QD-01A	THCA	1.182481749
TCGA-EM-A3SZ-01A	THCA	0.9201681
TCGA-EL-A3ZR-01A	THCA	1.084992347
TCGA-EM-A3FM-01A	THCA	0.544877009
TCGA-EL-A3MW-01A	THCA	0.77109618
TCGA-DJ-A3UZ-01A	THCA	1.148611045
TCGA-BJ-A28S-01A	THCA	0.859857209
TCGA-DJ-A2PO-01A	THCA	1.257743329
TCGA-EL-A3T0-01A	THCA	0.894546919
TCGA-EL-A3GQ-01A	THCA	0.833045675
TCGA-DJ-A1QH-01A	THCA	0.843316916
TCGA-ET-A2N5-01A	THCA	1.058277798
TCGA-ET-A40Q-01A	THCA	1.002302746
TCGA-EM-A1CW-01A	THCA	1.11591462
TCGA-FY-A40K-01A	THCA	0.639008849
TCGA-FY-A3BL-01A	THCA	0.679881823
TCGA-EM-A2CR-01A	THCA	0.532399779
TCGA-H2-A26U-01A	THCA	0.77305003
TCGA-EM-A2P3-01A	THCA	0.894687659
TCGA-MK-A4N7-01A	THCA	0.593051599
TCGA-EM-A3FO-01A	THCA	0.533127246
TCGA-DJ-A2PT-01A	THCA	0.631393345
TCGA-ET-A40P-01A	THCA	1.302933025
TCGA-EL-A3N2-01A	THCA	0.891691793
TCGA-EM-A3AR-01A	THCA	1.124099517
TCGA-ET-A3DP-01A	THCA	0.866883372
TCGA-EM-A2P1-06A	THCA	1.124128707
TCGA-DJ-A1QF-01A	THCA	0.958442328
TCGA-EM-A3FR-01A	THCA	0.688178305
TCGA-EM-A3O6-01A	THCA	0.693504476
TCGA-FY-A3YR-01A	THCA	0.725375555
TCGA-DJ-A3UQ-01A	THCA	1.011887449
TCGA-DJ-A4V5-01A	THCA	0.851203889
TCGA-EM-A2CU-01A	THCA	0.676881803
TCGA-DJ-A3VI-01A	THCA	1.428205602
TCGA-EL-A3CN-01A	THCA	1.19305513
TCGA-DJ-A3V6-01A	THCA	0.919138061
TCGA-J8-A42S-01A	THCA	0.600030399
TCGA-FE-A3PC-01A	THCA	0.517398775
TCGA-FE-A239-01A	THCA	1.102656922
TCGA-MK-A4N9-01A	THCA	0.646375604
TCGA-BJ-A45J-01A	THCA	0.450834798
TCGA-ET-A25N-01A	THCA	0.632629428
TCGA-ET-A39R-01A	THCA	1.035441646
TCGA-BJ-A291-01A	THCA	0.419139333
TCGA-FE-A238-01A	THCA	1.319203496
TCGA-CE-A483-01A	THCA	0.970125873
TCGA-ET-A25G-01A	THCA	1.249922002
TCGA-EL-A3H5-01A	THCA	0.605936541
TCGA-DJ-A3V3-01A	THCA	0.634690975
TCGA-EL-A4K0-01A	THCA	0.906691656
TCGA-H2-A422-01A	THCA	1.067371834
TCGA-EM-A3AK-01A	THCA	0.840023088
TCGA-J8-A3NZ-01A	THCA	1.156147684
TCGA-GE-A2C6-01A	THCA	1.09410477
TCGA-EM-A22N-01A	THCA	1.217371354
TCGA-DJ-A1QM-01A	THCA	0.65500586
TCGA-DJ-A3VK-01A	THCA	0.84820304
TCGA-L6-A4EP-01A	THCA	0.507379274
TCGA-DJ-A4V4-01A	THCA	0.934179834
TCGA-EL-A4KI-01A	THCA	1.61036671
TCGA-IM-A3EB-01A	THCA	0.918020949
TCGA-DJ-A2QB-01A	THCA	0.764119491
TCGA-DE-A4MB-01A	THCA	0.753406633
TCGA-EM-A2OW-01A	THCA	0.662718692
TCGA-ET-A3DO-01A	THCA	1.133290015
TCGA-BJ-A45K-01A	THCA	0.950302599
TCGA-EM-A3FJ-01A	THCA	0.628006583
TCGA-J8-A3YD-01A	THCA	0.999798063
TCGA-FE-A237-01A	THCA	1.047177281
TCGA-EM-A3AO-01A	THCA	0.58368262
TCGA-DE-A7U5-01A	THCA	1.196714202
TCGA-ET-A25O-01A	THCA	1.096245912
TCGA-E8-A415-01A	THCA	0.845600763
TCGA-EL-A3ZG-01A	THCA	1.131009329
TCGA-EM-A4FQ-01A	THCA	0.709832925
TCGA-ET-A3BO-01A	THCA	0.956759599
TCGA-DJ-A4V2-01A	THCA	1.266313671
TCGA-DJ-A2QA-01A	THCA	0.502440766
TCGA-FY-A3TY-01A	THCA	1.311954901
TCGA-DJ-A1QQ-01A	THCA	0.985191977
TCGA-EL-A3ZN-01A	THCA	2.236822242
TCGA-J8-A3YF-01A	THCA	1.241239922
TCGA-EM-A2OZ-01A	THCA	1.089718522
TCGA-DJ-A2PZ-01A	THCA	0.748823081
TCGA-E3-A3DY-01A	THCA	0.896304554
TCGA-J8-A3O0-01A	THCA	0.705657953
TCGA-FY-A3R8-01A	THCA	0.908813176
TCGA-EL-A3GV-01A	THCA	1.010516626
TCGA-EL-A3MY-01A	THCA	0.881013165
TCGA-FE-A235-01A	THCA	0.518914506
TCGA-DJ-A13S-01A	THCA	1.535303408
TCGA-E8-A44M-01A	THCA	0.937619119
TCGA-EL-A4KG-01A	THCA	1.020772255
TCGA-FY-A3NP-01A	THCA	1.555644987
TCGA-FK-A3SH-01A	THCA	0.462615399
TCGA-EM-A3OB-01A	THCA	1.631443084
TCGA-DO-A1JZ-01A	THCA	0.814166572
TCGA-DJ-A3VB-01A	THCA	0.71862287
TCGA-ET-A39T-01A	THCA	1.246379809
TCGA-DJ-A3UT-01A	THCA	1.504874064
TCGA-EM-A2P0-01A	THCA	1.012341608
TCGA-EL-A3H8-01A	THCA	0.849162912
TCGA-EL-A3CM-01A	THCA	0.944710384
TCGA-DJ-A2Q6-01A	THCA	0.948274546
TCGA-EM-A3ST-01A	THCA	0.82272484
TCGA-IM-A420-01A	THCA	1.135348357
TCGA-BJ-A2P4-01A	THCA	0.927981889
TCGA-EM-A2CL-01A	THCA	1.30293461
TCGA-ET-A2N3-01B	THCA	2.115712721
TCGA-MK-A4N6-01A	THCA	0.99588636
TCGA-EM-A3O3-01A	THCA	0.627951309
TCGA-DJ-A3VD-01A	THCA	1.38389099
TCGA-ET-A3DW-01A	THCA	0.817950969
TCGA-DJ-A2PX-01A	THCA	1.048817792
TCGA-DJ-A2PN-01A	THCA	0.896067297
TCGA-ET-A39O-01A	THCA	1.041918576
TCGA-H2-A421-01A	THCA	0.917917664
TCGA-EM-A4FV-01A	THCA	1.060510293
TCGA-EM-A2CT-01A	THCA	1.829917966
TCGA-EM-A3AL-01A	THCA	1.022961252
TCGA-EL-A4K2-01A	THCA	0.68055311
TCGA-EM-A3AJ-01A	THCA	1.547026346
TCGA-DJ-A3UP-01A	THCA	1.58726902
TCGA-FY-A3R6-01A	THCA	1.368419157
TCGA-CE-A485-01A	THCA	0.836636361
TCGA-FY-A3R9-01A	THCA	0.321455224
TCGA-ET-A3BT-01A	THCA	0.893438994
TCGA-KS-A4ID-01A	THCA	1.259238427
TCGA-ET-A4KN-01A	THCA	0.377045395
TCGA-EM-A3SY-01A	THCA	1.048976486
TCGA-ET-A25M-01A	THCA	1.215291811
TCGA-E8-A242-01A	THCA	0.701189359
TCGA-KS-A4I7-01A	THCA	0.544201009
TCGA-FY-A3I5-01B	THCA	2.925568365
TCGA-ET-A40R-01A	THCA	0.765324544
TCGA-EL-A3ZT-01A	THCA	0.8170905
TCGA-EM-A2CM-01A	THCA	1.511599277
TCGA-DJ-A2PV-01A	THCA	0.742729409
TCGA-DJ-A3VG-01A	THCA	1.703876127
TCGA-BJ-A0ZJ-01A	THCA	0.786193875
TCGA-EM-A3SU-01A	THCA	0.583284514
TCGA-E3-A3E0-01A	THCA	1.044516695
TCGA-EL-A3GP-01A	THCA	0.89831259
TCGA-H2-A3RI-01A	THCA	0.766490138
TCGA-ET-A2N0-01A	THCA	0.548552881
TCGA-DJ-A13X-01A	THCA	0.94846231
TCGA-DJ-A3UX-01A	THCA	1.10533769
TCGA-FY-A3WA-01A	THCA	0.776556636
TCGA-DJ-A2PR-01A	THCA	0.592800053
TCGA-EM-A3FQ-01A	THCA	0.66234651
TCGA-FY-A40L-01A	THCA	1.140105401
TCGA-DE-A3KN-01A	THCA	1.042731386
TCGA-EM-A2P2-01A	THCA	1.51100152
TCGA-E3-A3E1-01A	THCA	1.174150621
TCGA-BJ-A45F-01A	THCA	0.982573093
TCGA-FY-A3I4-01A	THCA	0.797461406
TCGA-EM-A22K-01A	THCA	0.899495887
TCGA-BJ-A45G-01A	THCA	1.154701438
TCGA-CE-A27D-01A	THCA	1.023484067
TCGA-EM-A3FL-01A	THCA	1.61592893
TCGA-DJ-A1QG-01A	THCA	1.859147719
TCGA-EM-A1YD-01A	THCA	0.895738743
TCGA-DE-A69K-01A	THCA	0.975617897
TCGA-J8-A4HY-01A	THCA	0.742999499
TCGA-EL-A3D1-01A	THCA	0.418565581
TCGA-BJ-A4O9-01A	THCA	1.24074654
TCGA-BJ-A4O8-01A	THCA	1.052633819
TCGA-KS-A4I3-01A	THCA	1.158964343
TCGA-E8-A414-01A	THCA	1.137345494
TCGA-L6-A4EU-01A	THCA	0.584952423
TCGA-EM-A4FM-01A	THCA	1.008764474
TCGA-ET-A2MX-01A	THCA	0.783124132
TCGA-EL-A3CR-01A	THCA	0.597633382
TCGA-DJ-A2PU-01A	THCA	0.672534258
TCGA-E3-A3E3-01A	THCA	0.746367152
TCGA-EL-A3N3-01A	THCA	1.165351976
TCGA-EM-A3FK-01A	THCA	0.866462124
TCGA-EM-A3FP-01A	THCA	0.695209171
TCGA-DJ-A3VM-01A	THCA	1.837528015
TCGA-DJ-A13L-01A	THCA	0.791049341
TCGA-ET-A2MZ-01A	THCA	0.846254398
TCGA-BJ-A0Z9-01A	THCA	0.948237205
TCGA-FY-A40M-01A	THCA	0.91561117
TCGA-DJ-A3VJ-01A	THCA	0.89837217
TCGA-EL-A3D4-01A	THCA	2.82280066
TCGA-DJ-A3UY-01A	THCA	0.869420021
TCGA-BJ-A0ZC-01A	THCA	0.850974637
TCGA-FK-A3SB-01A	THCA	0.650337891
TCGA-ET-A3BN-01A	THCA	1.093109521
TCGA-DJ-A2PW-01A	THCA	0.513821603
TCGA-DJ-A2Q3-01A	THCA	1.04527308
