id	logFC	AveExpr	t	pvalue	fdr	B
hsa_circ_0002863	-0.0373959218750013	5.5000974765625	-0.256333961090089	0.803368318585597	0.893038130910641	-6.59487715895493
hsa_circ_0092295	-0.0355406250000003	5.73766096875	-0.255811465387001	0.803759546069355	0.893084440899343	-6.59502200215356
hsa_circ_0004163	0.0380009375000006	5.3939275625	0.255809531052523	0.803760994542058	0.893084440899343	-6.59502253783729
hsa_circ_0021120	0.0412438124999994	5.7653645	0.255789496630686	0.803775996809408	0.893084440899343	-6.59502808582285
hsa_circ_0007010	0.0609022499999989	7.141178265625	0.254736992510104	0.8045642566951	0.893824610564294	-6.59531894583623
hsa_circ_0091934	-0.0578932968749992	7.6595356953125	-0.25339766465672	0.805567666203625	0.894803538180658	-6.59568736046814
hsa_circ_0000506	-0.0291603749999991	5.3348714375	-0.252379051723084	0.806331050970116	0.895406749244738	-6.59596627289237
hsa_circ_0001653	-0.0450959687500001	5.655984265625	-0.252290215200386	0.806397638483692	0.895406749244738	-6.59599054523463
hsa_circ_0071439	-0.0688400312499997	6.214853953125	-0.252120346933936	0.8065249680076	0.895406749244738	-6.59603693400244
hsa_circ_0067926	-0.0386659999999992	5.63848634375	-0.251800588717591	0.80676466804406	0.895406749244738	-6.59612417215236
hsa_circ_0000726	0.0409813437500004	5.718310046875	0.251756126159141	0.806798000152442	0.895406749244738	-6.59613629402109
hsa_circ_0013607	-0.0348295312499998	5.225309109375	-0.25169388506445	0.806844660931461	0.895406749244738	-6.59615325932338
hsa_circ_0001860	-0.107280765624997	8.2099362421875	-0.251463591763488	0.807017313752621	0.895462594614095	-6.59621599531873
hsa_circ_0025951	0.0413862343749996	6.4268340859375	0.250841921826574	0.807483439904848	0.895844010321838	-6.59638506652141
hsa_circ_0037511	0.0352447968750011	7.9886979296875	0.250250306291756	0.807927105744446	0.896200396128102	-6.59654558080097
hsa_circ_0005528	0.0298085468749996	5.8758830859375	0.249688537133913	0.808348456110558	0.896531924049892	-6.59669765133256
hsa_circ_0087855	-0.0908704843750021	6.9198438046875	-0.249033992539097	0.808839474074988	0.89674868316595	-6.5968744109663
hsa_circ_0089986	-0.0304396562499996	5.385797734375	-0.248949392614285	0.808902944615182	0.89674868316595	-6.59689722376348
